timestamp,deletions,insertions,reads,updates
1596299990,882524557,928954890,8239681172,6427911862
1596299991,882524557,928954922,8239681677,6427912367
1596299992,882524557,928954942,8239682175,6427912865
1596299993,882524557,928954952,8239682672,6427913362
1596299994,882524557,928954975,8239683163,6427913853
1596299995,882524557,928954994,8239683655,6427914345
1596299996,882524557,928955013,8239684143,6427914833
1596299997,882524557,928955032,8239684560,6427915250
1596299998,882524557,928955066,8239684983,6427915673
1596299999,882524557,928955093,8239685401,6427916091
1596300000,882524557,928955113,8239685819,6427916509
1596300001,882524557,928955157,8239686229,6427916919
1596300002,882524557,928955180,8239686650,6427917340
1596300003,882524557,928955211,8239687043,6427917733
1596300004,882524557,928955243,8239687470,6427918160
1596300005,882524557,928955269,8239687892,6427918582
1596300006,882524557,928955303,8239688148,6427918838
1596300007,882524557,928955308,8239688264,6427918954
1596300008,882524557,928955341,8239688493,6427919183
1596300009,882524557,928955375,8239688717,6427919407
1596300010,882524557,928955402,8239688954,6427919644
1596300011,882524557,928955424,8239689178,6427919868
1596300012,882524557,928955439,8239689430,6427920120
1596300013,882524557,928955471,8239689661,6427920351
1596300014,882524557,928955506,8239689890,6427920580
1596300015,882524557,928955558,8239690125,6427920815
1596300016,882524557,928955597,8239690347,6427921037
1596300017,882524557,928955626,8239690555,6427921245
1596300018,882524557,928955638,8239690806,6427921496
1596300019,882524557,928955667,8239691423,6427922113
1596300020,882524557,928955708,8239692037,6427922727
1596300021,882524557,928955733,8239692670,6427923360
1596300022,882524557,928955754,8239693267,6427923957
1596300023,882524557,928955781,8239693800,6427924490
1596300024,882524557,928955804,8239694305,6427924995
1596300025,882524557,928955838,8239694810,6427925500
1596300026,882524557,928955864,8239695301,6427925991
1596300027,882524557,928955899,8239695796,6427926486
1596300028,882524557,928955949,8239696240,6427926930
1596300029,882524557,928955985,8239696654,6427927344
1596300030,882524557,928956008,8239697066,6427927756
1596300031,882524557,928956030,8239697489,6427928179
1596300032,882524557,928956041,8239697912,6427928602
1596300033,882524557,928956060,8239698339,6427929029
1596300034,882524557,928956107,8239698748,6427929438
1596300035,882524557,928956160,8239699162,6427929852
1596300036,882524557,928956186,8239699579,6427930269
1596300037,882524557,928956217,8239699987,6427930677
1596300038,882524557,928956231,8239700392,6427931082
1596300039,882524557,928956249,8239700873,6427931563
1596300040,882524557,928956281,8239701105,6427931795
1596300041,882524557,928956309,8239701332,6427932022
1596300042,882524557,928956336,8239701563,6427932253
1596300043,882524557,928956373,8239701786,6427932476
1596300044,882524557,928956401,8239702009,6427932699
1596300045,882524557,928956440,8239702240,6427932930
1596300046,882524557,928956463,8239702461,6427933151
1596300047,882524557,928956486,8239702690,6427933380
1596300048,882524557,928956511,8239702912,6427933602
1596300049,882524557,928956556,8239703125,6427933815
1596300050,882524557,928956593,8239703457,6427934147
1596300051,882524557,928956619,8239703886,6427934576
1596300052,882524557,928956632,8239704475,6427935165
1596300053,882524557,928956644,8239705075,6427935765
1596300054,882524557,928956653,8239705665,6427936355
1596300055,882524557,928956685,8239706287,6427936977
1596300056,882524557,928956711,8239706852,6427937542
1596300057,882524557,928956749,8239707355,6427938045
1596300058,882524557,928956771,8239707860,6427938550
1596300059,882524557,928956799,8239708348,6427939038
1596300060,882524557,928956830,8239708761,6427939451
1596300061,882524557,928956850,8239709170,6427939860
1596300062,882524557,928956879,8239709626,6427940316
1596300063,882524557,928956906,8239710132,6427940822
1596300064,882524557,928956939,8239710623,6427941313
1596300065,882524557,928956995,8239711122,6427941812
1596300066,882524557,928957026,8239711632,6427942322
1596300067,882524557,928957309,8239712116,6427942806
1596300068,882524557,928957370,8239712545,6427943235
1596300069,882524557,928957400,8239712949,6427943639
1596300070,882524557,928957443,8239713362,6427944052
1596300071,882524557,928957476,8239713787,6427944477
1596300072,882524557,928957518,8239714126,6427944816
1596300073,882524557,928957768,8239714355,6427945045
1596300074,882524557,928957817,8239714420,6427945110
1596300075,882524557,928957865,8239714448,6427945138
1596300076,882524557,928957887,8239714464,6427945154
1596300077,882524557,928957929,8239714487,6427945177
1596300078,882524557,928958184,8239714513,6427945203
1596300079,882524557,928958221,8239714536,6427945226
1596300080,882524557,928958260,8239714554,6427945244
1596300081,882524557,928958296,8239714579,6427945269
1596300082,882524557,928958339,8239714602,6427945292
1596300083,882524557,928958418,8239714625,6427945315
1596300084,882524557,928958617,8239714674,6427945364
1596300085,882524557,928958649,8239714893,6427945583
1596300086,882524557,928958671,8239715164,6427945854
1596300087,882524557,928958699,8239715633,6427946323
1596300088,882524557,928958772,8239716131,6427946821
1596300089,882524557,928959005,8239716614,6427947304
1596300090,882524557,928959044,8239717052,6427947742
1596300091,882524557,928959065,8239717494,6427948184
1596300092,882524557,928959097,8239717994,6427948684
1596300093,882524557,928959122,8239718464,6427949154
1596300094,882524557,928959158,8239718908,6427949598
1596300095,882524557,928959212,8239719360,6427950050
1596300096,882524557,928959239,8239719802,6427950492
1596300097,882524557,928959262,8239720227,6427950917
1596300098,882524557,928959277,8239720728,6427951418
1596300099,882524557,928959308,8239721191,6427951881
1596300100,882524557,928959348,8239721631,6427952321
1596300101,882524557,928959373,8239722067,6427952757
1596300102,882524557,928959394,8239722490,6427953180
1596300103,882524557,928959447,8239722897,6427953587
1596300104,882524557,928959490,8239723289,6427953979
1596300105,882524557,928959532,8239723588,6427954278
1596300106,882524557,928959557,8239723712,6427954402
1596300107,882524557,928959575,8239723783,6427954473
1596300108,882524557,928959588,8239723796,6427954486
1596300109,882524557,928959619,8239723818,6427954508
1596300110,882524557,928959645,8239723837,6427954527
1596300111,882524557,928959692,8239723860,6427954550
1596300112,882524557,928959710,8239723873,6427954563
1596300113,882524557,928959715,8239723875,6427954565
1596300114,882524557,928959753,8239723899,6427954589
1596300115,882524557,928959780,8239723939,6427954629
1596300116,882524557,928959789,8239724120,6427954810
1596300117,882524557,928959856,8239724378,6427955068
1596300118,882524557,928959892,8239724633,6427955323
1596300119,882524557,928959926,8239725008,6427955698
1596300120,882524557,928959949,8239725563,6427956252
1596300121,882524557,928959972,8239726100,6427956790
1596300122,882524557,928960002,8239726607,6427957297
1596300123,882524557,928960029,8239727080,6427957770
1596300124,882524557,928960061,8239727539,6427958229
1596300125,882524557,928960080,8239728000,6427958690
1596300126,882524557,928960110,8239728485,6427959175
1596300127,882524557,928960131,8239728953,6427959643
1596300128,882524557,928960154,8239729421,6427960111
1596300129,882524557,928960197,8239729944,6427960634
1596300130,882524557,928960222,8239730457,6427961147
1596300131,882524557,928960246,8239730945,6427961635
1596300132,882524557,928960318,8239731451,6427962141
1596300133,882524557,928960350,8239731937,6427962627
1596300134,882524557,928960393,8239732397,6427963087
1596300135,882524557,928960430,8239732874,6427963564
1596300136,882524557,928960456,8239733328,6427964018
1596300137,882524557,928960492,8239733790,6427964480
1596300138,882524557,928960501,8239734167,6427964857
1596300139,882524557,928960522,8239734537,6427965227
1596300140,882524557,928960556,8239734933,6427965623
1596300141,882524557,928960583,8239735130,6427965820
1596300142,882524557,928960615,8239735320,6427966010
1596300143,882524557,928960642,8239735504,6427966194
1596300144,882524557,928960671,8239735698,6427966388
1596300145,882524557,928960703,8239735941,6427966631
1596300146,882524557,928960718,8239736118,6427966808
1596300147,882524557,928960761,8239736398,6427967088
1596300148,882524557,928960783,8239736699,6427967389
1596300149,882524557,928960810,8239737068,6427967758
1596300150,882524557,928960825,8239737560,6427968250
1596300151,882524557,928960833,8239738029,6427968719
1596300152,882524557,928960854,8239738484,6427969174
1596300153,882524557,928960879,8239739129,6427969819
1596300154,882524557,928960904,8239739767,6427970457
1596300155,882524557,928960946,8239740267,6427970957
1596300156,882524557,928960973,8239740783,6427971473
1596300157,882524557,928960982,8239741251,6427971941
1596300158,882524557,928961010,8239741709,6427972399
1596300159,882524557,928961045,8239742158,6427972848
1596300160,882524557,928961084,8239742573,6427973263
1596300161,882524557,928961126,8239742979,6427973669
1596300162,882524557,928961175,8239743383,6427974073
1596300163,882524557,928961207,8239743801,6427974491
1596300164,882524557,928961231,8239744225,6427974915
1596300165,882524557,928961257,8239744632,6427975322
1596300166,882524557,928961275,8239745050,6427975740
1596300167,882524557,928961291,8239745477,6427976167
1596300169,882524557,928961320,8239745887,6427976577
1596300170,882524557,928961354,8239746285,6427976975
1596300171,882524557,928961375,8239746529,6427977219
1596300172,882524557,928961406,8239746902,6427977592
1596300173,882524557,928961424,8239747408,6427978098
1596300174,882524557,928961454,8239747823,6427978513
1596300175,882524557,928961491,8239748139,6427978829
1596300176,882524557,928961511,8239748463,6427979153
1596300177,882524557,928961531,8239748794,6427979484
1596300178,882524557,928961594,8239749126,6427979816
1596300179,882524557,928961636,8239749449,6427980139
1596300180,882524557,928961663,8239749756,6427980446
1596300181,882524557,928961690,8239750073,6427980763
1596300182,882524557,928961715,8239750503,6427981193
1596300183,882524557,928961745,8239751003,6427981693
1596300184,882524557,928961773,8239751451,6427982141
1596300185,882524557,928961803,8239751870,6427982559
1596300186,882524557,928961827,8239752305,6427982995
1596300187,882524557,928961857,8239752776,6427983466
1596300188,882524557,928961900,8239753288,6427983978
1596300189,882524557,928961948,8239753803,6427984493
1596300190,882524557,928961982,8239754324,6427985014
1596300191,882524557,928962007,8239754834,6427985524
1596300192,882524557,928962028,8239755358,6427986048
1596300193,882524557,928962076,8239755879,6427986569
1596300194,882524557,928962104,8239756384,6427987074
1596300195,882524557,928962131,8239756886,6427987576
1596300196,882524557,928962140,8239757395,6427988085
1596300197,882524557,928962156,8239757903,6427988593
1596300198,882524557,928962177,8239758410,6427989100
1596300199,882524557,928962206,8239758914,6427989604
1596300200,882524557,928962230,8239759425,6427990115
1596300201,882524557,928962257,8239759936,6427990626
1596300202,882524557,928962298,8239760443,6427991133
1596300203,882524557,928962328,8239760947,6427991637
1596300204,882524557,928962363,8239761468,6427992158
1596300205,882524557,928962408,8239761970,6427992660
1596300206,882524557,928962433,8239762491,6427993181
1596300207,882524557,928962460,8239762971,6427993661
1596300208,882524557,928962503,8239763405,6427994095
1596300209,882524557,928962523,8239763816,6427994506
1596300210,882524557,928962540,8239764245,6427994935
1596300211,882524557,928962570,8239764667,6427995357
1596300212,882524557,928962593,8239765062,6427995752
1596300213,882524557,928962606,8239765384,6427996074
1596300214,882524557,928962630,8239765734,6427996424
1596300215,882524557,928962651,8239766074,6427996764
1596300216,882524557,928962686,8239766417,6427997107
1596300217,882524557,928962741,8239766743,6427997433
1596300218,882524557,928962783,8239767141,6427997831
1596300219,882524557,928962822,8239767589,6427998279
1596300220,882524557,928962847,8239768013,6427998703
1596300221,882524557,928962888,8239768446,6427999136
1596300222,882524557,928962930,8239768878,6427999568
1596300223,882524557,928962966,8239769289,6427999979
1596300224,882524557,928962992,8239769728,6428000418
1596300225,882524557,928963033,8239770270,6428000960
1596300226,882524557,928963060,8239770782,6428001472
1596300227,882524557,928963077,8239771300,6428001990
1596300228,882524557,928963100,8239771816,6428002506
1596300229,882524557,928963128,8239772344,6428003034
1596300230,882524557,928963162,8239772870,6428003560
1596300231,882524557,928963208,8239773397,6428004087
1596300232,882524557,928963243,8239773923,6428004613
1596300233,882524557,928963268,8239774445,6428005135
1596300234,882524557,928963315,8239774957,6428005647
1596300235,882524557,928963352,8239775472,6428006162
1596300236,882524557,928963392,8239775993,6428006683
1596300237,882524557,928963419,8239776503,6428007193
1596300238,882524557,928963444,8239777009,6428007699
1596300239,882524557,928963470,8239777518,6428008208
1596300240,882524557,928963494,8239778013,6428008703
1596300241,882524557,928963520,8239778515,6428009205
1596300242,882524557,928963538,8239779013,6428009703
1596300243,882524557,928963560,8239779479,6428010169
1596300244,882524557,928963581,8239779906,6428010596
1596300245,882524557,928963602,8239780323,6428011013
1596300246,882524557,928963629,8239780746,6428011436
1596300247,882524557,928963664,8239781167,6428011857
1596300248,882524557,928963696,8239781584,6428012274
1596300249,882524557,928963725,8239782002,6428012692
1596300250,882524557,928963744,8239782315,6428013005
1596300251,882524557,928963767,8239782597,6428013287
1596300252,882524557,928963795,8239782914,6428013604
1596300253,882524557,928963808,8239783171,6428013861
1596300254,882524557,928963826,8239783635,6428014325
1596300255,882524557,928963849,8239783880,6428014570
1596300256,882524557,928963897,8239784112,6428014802
1596300257,882524557,928963913,8239784331,6428015021
1596300258,882524557,928963930,8239784554,6428015244
1596300259,882524557,928963946,8239784759,6428015449
1596300260,882524557,928963969,8239784959,6428015649
1596300261,882524557,928964018,8239785175,6428015865
1596300262,882524557,928964060,8239785473,6428016163
1596300263,882524557,928964099,8239785929,6428016619
1596300264,882524557,928964134,8239786366,6428017056
1596300265,882524557,928964159,8239786791,6428017481
1596300266,882524557,928964182,8239787235,6428017925
1596300267,882524557,928964212,8239787632,6428018322
1596300268,882524557,928964228,8239788035,6428018725
1596300269,882524557,928964241,8239788468,6428019158
1596300270,882524557,928964261,8239788892,6428019582
1596300271,882524557,928964286,8239789308,6428019998
1596300272,882524557,928964305,8239789731,6428020421
1596300273,882524557,928964319,8239790078,6428020768
1596300274,882524557,928964342,8239790295,6428020985
1596300275,882524557,928964372,8239790526,6428021216
1596300276,882524557,928964403,8239790753,6428021443
1596300277,882524557,928964438,8239790994,6428021684
1596300278,882524557,928964478,8239791230,6428021920
1596300279,882524557,928964504,8239791460,6428022150
1596300280,882524557,928964526,8239791689,6428022379
1596300281,882524557,928964556,8239791886,6428022576
1596300282,882524557,928964567,8239791892,6428022582
1596300283,882524557,928964592,8239791914,6428022604
1596300284,882524557,928964604,8239791919,6428022609
1596300285,882524557,928964631,8239791937,6428022627
1596300286,882524557,928964655,8239792049,6428022739
1596300287,882524557,928964667,8239792267,6428022957
1596300288,882524557,928964677,8239792486,6428023176
1596300289,882524557,928964687,8239792702,6428023392
1596300290,882524557,928964720,8239792919,6428023609
1596300291,882524557,928964741,8239793139,6428023829
1596300292,882524557,928964763,8239793365,6428024055
1596300293,882524557,928964788,8239793796,6428024486
1596300294,882524557,928964813,8239794236,6428024926
1596300295,882524557,928964826,8239794672,6428025362
1596300296,882524557,928964862,8239795117,6428025807
1596300297,882524557,928964890,8239795555,6428026245
1596300298,882524557,928964915,8239795965,6428026655
1596300299,882524557,928964960,8239796384,6428027074
1596300300,882524557,928964978,8239796802,6428027491
1596300301,882524557,928965006,8239797284,6428027974
1596300302,882524557,928965026,8239797909,6428028598
1596300303,882524557,928965044,8239798526,6428029216
1596300304,882524557,928965072,8239799145,6428029835
1596300305,882524557,928965106,8239799651,6428030341
1596300306,882524557,928965136,8239800073,6428030763
1596300307,882524557,928965162,8239800480,6428031170
1596300308,882524557,928965183,8239800895,6428031585
1596300309,882524557,928965208,8239801315,6428032005
1596300310,882524557,928965219,8239801750,6428032440
1596300311,882524557,928965233,8239802197,6428032887
1596300312,882524557,928965252,8239802608,6428033298
1596300313,882524557,928965266,8239802832,6428033522
1596300314,882524557,928965288,8239803052,6428033742
1596300315,882524557,928965305,8239803262,6428033952
1596300316,882524557,928965339,8239803598,6428034288
1596300317,882524557,928965358,8239804036,6428034726
1596300318,882524557,928965383,8239804476,6428035166
1596300319,882524557,928965410,8239804897,6428035587
1596300320,882524557,928965436,8239805336,6428036026
1596300321,882524557,928965457,8239805636,6428036326
1596300322,882524557,928965469,8239805850,6428036540
1596300323,882524557,928965494,8239806068,6428036758
1596300324,882524557,928965511,8239806411,6428037101
1596300325,882524557,928965530,8239806852,6428037542
1596300326,882524557,928965566,8239807298,6428037988
1596300327,882524557,928965597,8239807722,6428038412
1596300328,882524557,928965633,8239808151,6428038841
1596300329,882524557,928965658,8239808570,6428039260
1596300330,882524557,928965672,8239808981,6428039671
1596300331,882524557,928965712,8239809412,6428040102
1596300332,882524557,928965750,8239809840,6428040530
1596300333,882524557,928965809,8239810422,6428041112
1596300334,882524557,928965829,8239811022,6428041712
1596300335,882524557,928965860,8239811630,6428042320
1596300336,882524557,928965883,8239812078,6428042768
1596300337,882524557,928965914,8239812514,6428043204
1596300338,882524557,928965930,8239812937,6428043627
1596300339,882524557,928965963,8239813383,6428044073
1596300340,882524557,928965992,8239813818,6428044508
1596300341,882524557,928966010,8239814263,6428044953
1596300342,882524557,928966031,8239814707,6428045397
1596300343,882524557,928966060,8239815098,6428045788
1596300344,882524557,928966102,8239815335,6428046025
1596300345,882524557,928966133,8239815570,6428046260
1596300346,882524557,928966171,8239815802,6428046492
1596300347,882524557,928966184,8239816025,6428046715
1596300348,882524557,928966228,8239816260,6428046950
1596300349,882524557,928966251,8239816481,6428047171
1596300350,882524557,928966278,8239816708,6428047398
1596300351,882524557,928966305,8239816946,6428047636
1596300352,882524557,928966332,8239817251,6428047941
1596300353,882524557,928966347,8239817467,6428048157
1596300354,882524557,928966371,8239817689,6428048379
1596300355,882524557,928966393,8239817917,6428048607
1596300356,882524557,928966419,8239818231,6428048921
1596300357,882524557,928966447,8239818668,6428049358
1596300358,882524557,928966460,8239819109,6428049799
1596300359,882524557,928966491,8239819548,6428050238
1596300360,882524557,928966505,8239819970,6428050660
1596300361,882524557,928966523,8239820342,6428051032
1596300363,882524557,928966541,8239820745,6428051435
1596300364,882524557,928966587,8239821175,6428051865
1596300365,882524557,928966619,8239821755,6428052445
1596300366,882524557,928966881,8239822268,6428052958
1596300367,882524557,928966915,8239822979,6428053669
1596300368,882524557,928966931,8239823589,6428054279
1596300369,882524557,928966959,8239824128,6428054818
1596300370,882524557,928966998,8239824636,6428055326
1596300371,882524557,928967040,8239825139,6428055829
1596300372,882524557,928967285,8239825643,6428056333
1596300373,882524557,928967303,8239826095,6428056785
1596300374,882524557,928967325,8239826517,6428057207
1596300375,882524557,928967359,8239826928,6428057618
1596300376,882524557,928967376,8239827351,6428058041
1596300377,882524557,928967422,8239827763,6428058453
1596300378,882524557,928967652,8239828022,6428058712
1596300379,882524557,928967706,8239828391,6428059081
1596300380,882524557,928967725,8239828631,6428059321
1596300381,882524557,928967756,8239828857,6428059547
1596300382,882524557,928967797,8239829073,6428059763
1596300383,882524557,928968025,8239829269,6428059959
1596300384,882524557,928968049,8239829474,6428060164
1596300385,882524557,928968089,8239829844,6428060534
1596300386,882524557,928968117,8239830083,6428060773
1596300387,882524557,928968142,8239830297,6428060987
1596300388,882524557,928968205,8239830532,6428061222
1596300389,882524557,928968419,8239830750,6428061440
1596300390,882524557,928968448,8239830979,6428061669
1596300391,882524557,928968461,8239831198,6428061888
1596300392,882524557,928968481,8239831421,6428062111
1596300393,882524557,928968499,8239831625,6428062315
1596300394,882524557,928968537,8239831842,6428062532
1596300395,882524557,928968564,8239832164,6428062854
1596300396,882524557,928968594,8239832594,6428063284
1596300397,882524557,928968619,8239833025,6428063715
1596300398,882524557,928968633,8239833457,6428064147
1596300399,882524557,928968647,8239833884,6428064574
1596300400,882524557,928968677,8239834311,6428065001
1596300401,882524557,928968713,8239834759,6428065449
1596300402,882524557,928968727,8239835178,6428065868
1596300403,882524557,928968759,8239835615,6428066305
1596300404,882524557,928968778,8239835960,6428066650
1596300405,882524557,928968803,8239836192,6428066882
1596300406,882524557,928968840,8239836429,6428067119
1596300407,882524557,928968864,8239836650,6428067340
1596300408,882524557,928968904,8239836876,6428067566
1596300409,882524557,928968955,8239837106,6428067796
1596300410,882524557,928968989,8239837335,6428068025
1596300411,882524557,928969014,8239837562,6428068252
1596300412,882524557,928969034,8239837782,6428068472
1596300413,882524557,928969066,8239837985,6428068675
1596300414,882524557,928969092,8239838163,6428068853
1596300415,882524557,928969118,8239838175,6428068865
1596300416,882524557,928969134,8239838340,6428069030
1596300417,882524557,928969145,8239838546,6428069236
1596300418,882524557,928969179,8239838777,6428069467
1596300419,882524557,928969205,8239839005,6428069695
1596300420,882524557,928969218,8239839228,6428069918
1596300421,882524557,928969234,8239839480,6428070170
1596300422,882524557,928969253,8239839916,6428070606
1596300423,882524557,928969274,8239840329,6428071019
1596300424,882524557,928969300,8239840729,6428071419
1596300425,882524557,928969327,8239841127,6428071817
1596300426,882524557,928969348,8239841697,6428072387
1596300427,882524557,928969372,8239842312,6428073002
1596300428,882524557,928969389,8239842932,6428073622
1596300429,882524557,928969415,8239843550,6428074240
1596300430,882524557,928969450,8239844173,6428074863
1596300431,882524557,928969482,8239844685,6428075375
1596300432,882524557,928969490,8239845202,6428075892
1596300433,882524557,928969520,8239845709,6428076399
1596300434,882524557,928969537,8239846204,6428076894
1596300435,882524557,928969563,8239846710,6428077400
1596300436,882524557,928969865,8239847150,6428077840
1596300437,882524557,928970637,8239847499,6428078189
1596300438,882524557,928971623,8239847766,6428078456
1596300439,882524557,928972439,8239848036,6428078726
1596300440,882524557,928973204,8239848315,6428079005
1596300441,882524557,928974035,8239848580,6428079270
1596300442,882524557,928974965,8239848851,6428079541
1596300443,882524557,928975901,8239849108,6428079798
1596300444,882524557,928976888,8239849331,6428080021
1596300445,882524557,928977904,8239849554,6428080244
1596300446,882524557,928978929,8239849782,6428080472
1596300447,882524557,928979940,8239850033,6428080723
1596300448,882524557,928980852,8239850414,6428081104
1596300449,882524557,928981734,8239850810,6428081500
1596300450,882524557,928982555,8239851243,6428081933
1596300451,882524557,928983461,8239851584,6428082274
1596300452,882524557,928984474,8239851863,6428082553
1596300453,882524557,928985315,8239852321,6428083011
1596300454,882524557,928986128,8239852675,6428083365
1596300455,882524557,928986946,8239853076,6428083766
1596300456,882524557,928987058,8239853607,6428084297
1596300457,882524557,928987136,8239853985,6428084675
1596300458,882524557,928987173,8239854372,6428085062
1596300459,882524557,928987210,8239854759,6428085449
1596300460,882524557,928987244,8239855147,6428085837
1596300461,882524557,928987270,8239855536,6428086226
1596300462,882524557,928987296,8239855898,6428086588
1596300463,882524557,928987349,8239856302,6428086992
1596300464,882524557,928987429,8239856682,6428087372
1596300465,882524557,928987478,8239857095,6428087784
1596300466,882524557,928987504,8239857562,6428088252
1596300467,882524557,928987550,8239858040,6428088730
1596300468,882524557,928987591,8239858493,6428089183
1596300469,882524557,928987666,8239858964,6428089654
1596300470,882524557,928987713,8239859425,6428090115
1596300471,882524557,928987734,8239859904,6428090594
1596300472,882524557,928987770,8239860379,6428091069
1596300473,882524557,928987822,8239860854,6428091544
1596300474,882524557,928987857,8239861251,6428091941
1596300475,882524557,928987881,8239861648,6428092338
1596300476,882524557,928987921,8239862049,6428092739
1596300477,882524557,928987933,8239862451,6428093141
1596300478,882524557,928987968,8239862860,6428093550
1596300479,882524557,928987997,8239863253,6428093943
1596300480,882524557,928988015,8239863658,6428094348
1596300481,882524557,928988038,8239864070,6428094760
1596300482,882524557,928988072,8239864468,6428095158
1596300483,882524557,928988087,8239864871,6428095561
1596300484,882524557,928988127,8239865278,6428095968
1596300485,882524557,928988165,8239865695,6428096385
1596300486,882524557,928988188,8239866140,6428096830
1596300487,882524557,928988204,8239866621,6428097311
1596300488,882524557,928988225,8239867086,6428097776
1596300489,882524557,928988256,8239867494,6428098184
1596300490,882524557,928988289,8239867915,6428098605
1596300491,882524557,928988319,8239868329,6428099019
1596300492,882524557,928988344,8239868758,6428099448
1596300493,882524557,928988365,8239869163,6428099853
1596300494,882524557,928988383,8239869589,6428100279
1596300495,882524557,928988415,8239870012,6428100702
1596300496,882524557,928988446,8239870436,6428101126
1596300497,882524557,928988478,8239870830,6428101520
1596300498,882524557,928988497,8239871232,6428101922
1596300499,882524557,928988559,8239871639,6428102329
1596300500,882524557,928988578,8239872137,6428102827
1596300501,882524557,928988597,8239872642,6428103332
1596300502,882524557,928988623,8239873137,6428103827
1596300503,882524557,928988645,8239873623,6428104313
1596300504,882524557,928988675,8239874105,6428104795
1596300505,882524557,928988743,8239874580,6428105270
1596300506,882524557,928988791,8239875072,6428105762
1596300507,882524557,928988816,8239875562,6428106252
1596300508,882524557,928988848,8239876066,6428106756
1596300509,882524557,928988872,8239876476,6428107166
1596300510,882524557,928988890,8239876879,6428107569
1596300511,882524557,928988925,8239877280,6428107970
1596300512,882524557,928988950,8239877680,6428108370
1596300513,882524557,928988980,8239878072,6428108762
1596300514,882524557,928989023,8239878475,6428109165
1596300515,882524557,928989038,8239878876,6428109566
1596300516,882524558,928989073,8239879280,6428109969
1596300517,882524560,928989091,8239879663,6428110350
1596300518,882524562,928989104,8239880087,6428110772
1596300519,882524563,928989125,8239880581,6428111265
1596300520,882524564,928989148,8239881067,6428111750
1596300521,882524568,928989176,8239881523,6428112202
1596300522,882524568,928989208,8239882041,6428112720
1596300523,882524568,928989234,8239882545,6428113224
1596300524,882524570,928989260,8239882959,6428113636
1596300525,882524573,928989297,8239883366,6428114040
1596300526,882524574,928989345,8239883765,6428114438
1596300527,882524574,928989378,8239884132,6428114805
1596300528,882524576,928989422,8239884537,6428115208
1596300529,882524579,928989495,8239884937,6428115605
1596300530,882524580,928989531,8239885303,6428115970
1596300531,882524580,928989570,8239885687,6428116354
1596300532,882524582,928989615,8239886097,6428116762
1596300533,882524585,928989650,8239886506,6428117168
1596300534,882524585,928989704,8239886892,6428117554
1596300535,882524586,928989742,8239887296,6428117957
1596300536,882524588,928989770,8239887841,6428118500
1596300537,882524590,928989812,8239888345,6428119002
1596300538,882524591,928989849,8239888780,6428119436
1596300539,882524592,928989878,8239889249,6428119904
1596300540,882524594,928989895,8239889771,6428120424
1596300541,882524595,928989921,8239890281,6428120933
1596300542,882524597,928989945,8239890789,6428121439
1596300543,882524598,928989979,8239891278,6428121927
1596300544,882524598,928990028,8239891710,6428122359
1596300545,882524601,928990063,8239892118,6428122764
1596300546,882524603,928990087,8239892507,6428123151
1596300547,882524604,928990097,8239892917,6428123560
1596300548,882524604,928990137,8239893292,6428123935
1596300549,882524606,928990157,8239893714,6428124355
1596300550,882524608,928990172,8239894146,6428124785
1596300551,882524610,928990186,8239894584,6428125221
1596300552,882524610,928990205,8239894989,6428125626
1596300553,882524612,928990223,8239895420,6428126055
1596300554,882524614,928990229,8239895919,6428126552
1596300555,882524616,928990237,8239896408,6428127039
1596300556,882524616,928990263,8239896894,6428127525
1596300557,882524618,928990280,8239897373,6428128002
1596300559,882524620,928990312,8239897870,6428128497
1596300560,882524621,928990356,8239898317,6428128943
1596300561,882524622,928990383,8239898723,6428129348
1596300562,882524624,928990403,8239899129,6428129752
1596300563,882524626,928990430,8239899543,6428130164
1596300564,882524627,928990463,8239899964,6428130584
1596300565,882524627,928990495,8239900383,6428131003
1596300566,882524630,928990532,8239900785,6428131402
1596300567,882524632,928990552,8239901193,6428131808
1596300568,882524633,928990573,8239901617,6428132231
1596300569,882524633,928990588,8239902041,6428132655
1596300570,882524636,928990598,8239902463,6428133074
1596300571,882524638,928990613,8239902959,6428133568
1596300572,882524639,928990631,8239903443,6428134051
1596300573,882524639,928990657,8239903944,6428134552
1596300574,882524642,928990678,8239904435,6428135040
1596300575,882524643,928990698,8239904922,6428135526
1596300576,882524645,928990735,8239905419,6428136021
1596300577,882524646,928990777,8239905860,6428136461
1596300578,882524648,928990798,8239906274,6428136873
1596300579,882524650,928990831,8239906689,6428137286
1596300580,882524651,928990851,8239907093,6428137689
1596300581,882524654,928990862,8239907520,6428138113
1596300582,882524657,928990890,8239907950,6428138540
1596300583,882524658,928990917,8239908362,6428138951
1596300584,882524659,928990944,8239908782,6428139370
1596300585,882524661,928990961,8239909192,6428139778
1596300586,882524664,928990987,8239909602,6428140185
1596300587,882524664,928991021,8239909984,6428140567
1596300588,882524667,928991038,8239910380,6428140960
1596300589,882524667,928991085,8239910902,6428141482
1596300590,882524668,928991122,8239911402,6428141981
1596300591,882524670,928991137,8239911904,6428142481
1596300592,882524673,928991171,8239912411,6428142985
1596300593,882524673,928991225,8239912875,6428143449
1596300594,882524675,928991271,8239913289,6428143861
1596300595,882524675,928991297,8239913704,6428144276
1596300596,882524679,928991326,8239914125,6428144693
1596300597,882524679,928991367,8239914543,6428145111
1596300598,882524681,928991389,8239914958,6428145524
1596300599,882524681,928991409,8239915384,6428145950
